"","x"
"362",1.37906625817238
"363",1.52579621389442
"364",1.26568250179075
"365",1.03615868845826
"366",1.17240864716108
"367",1.31935663227819
"368",1.29969218386478
"369",1.15939248418603
"370",1.03229806861777
"371",1.18205636438425
"372",1.24055740131095
"373",1.3385916327466
"374",1.19976376632802
"375",1.77354304190395
"376",1.70972421588534
"377",1.59841937740602
"378",1.34392632090984
"379",1.29101339825099
"380",0.974427239175185
"381",1.28119316276311
"382",1.06297363438897
"383",1.2589024279036
"384",1.21000944986531
"385",1.14152360107622
"386",1.34594461629849
"387",1.04554896132266
"388",1.40966634561443
"389",1.26986554005257
"390",1.43386335694247
"391",1.24103738337854
"392",1.45939846972311
"393",0.918047661249147
"394",0.687213257253066
"395",1.03695233924904
"396",1.21472632976571
"397",0.764789169858596
"398",0.932913744428682
"399",0.869505236692092
"400",0.907430232016421
"401",0.99720025119159
"402",1.14305206751801
"403",0.983550209683705
"404",1.2072538466798
"405",1.19779687668471
"406",1.03147933234574
"407",0.99799677942872
"408",1.30206462248291
"409",1.39581199890718
"410",1.26492831727638
"411",1.23907254456398
"412",1.35237360743797
"413",1.57230833722826
"414",1.54495641998936
"415",1.48454537353412
"416",1.12174773149732
"417",1.20232318483424
"418",1.0898889552961
"419",0.889742778702535
"420",0.994542680198951
"421",1.13871899496077
"422",0.804944092802496
"423",0.737298409647941
"424",0.893372771404788
"425",1.00715780045682
"426",1.24355244084333
"427",0.797339713575774
"428",0.725002335839316
"429",0.81385117585832
"430",0.837340014925056
"431",0.787066844049959
"432",0.812611495820666
"433",0.834071752683305
"434",1.23478526767358
"435",1.71722764074655
"436",1.15484468975015
"437",1.12303579226741
"438",1.06694254049862
"439",0.83172880628489
"440",1.14644541252502
"441",1.26936049840634
"442",1.26048514489604
"443",1.09381984373755
"444",0.804427682662297
"445",0.745738880661956
"446",0.655094626516746
"447",0.805543806757117
"448",0.699598330496841
"449",0.904914297519382
"450",1.04815476569693
"451",1.18365809969604
"452",0.992605030646127
"453",1.13450763500377
"454",1.00566219161783
"455",1.28144262052753
"456",0.981397855132012
"457",0.813997200157068
"458",0.843057305263753
"459",0.852352484631691
"460",0.782827608334913
"461",0.831328021190595
"462",0.824590713096625
"463",0.823310145606676
"464",0.825972071229275
"465",1.11417549866819
"466",1.04079722361238
"467",0.80135106614402
"468",0.708775914917524
"469",0.900881743086091
"470",0.919958920630633
"471",0.890708644648791
"472",1.47489543296693
"473",1.52029628551588
"474",1.53751899132683
"475",1.56218721107104
"476",1.61579560881991
"477",1.11649492152521
"478",0.945545774011002
"479",0.856324038739365
"480",0.6903402423108
"481",0.871617965589135
"482",0.784259531813271
"483",0.770254229128847
"484",1.06507712754733
"485",0.868055934858671
"486",0.658472879373662
"487",0.665371989558966
"488",0.921009585108482
"489",0.938095997786474
"490",1.01673309409208
"491",1.24016229904442
"492",1.2682084502485
"493",0.885298568529574
"494",0.861651696775234
"495",1.51967289739707
"496",1.1444676766135
"497",0.917124023093041
"498",1.30712596252488
"499",1.30367203076997
"500",1.11644854241513
"501",1.04201179013033
"502",0.899933356983539
"503",1.00117614066839
"504",1.03038537493652
"505",0.9833821417863
"506",0.95866525524307
"507",1.07434272828336
"508",1.05792980875078
"509",1.06036836775837
"510",0.983086977286361
"511",1.00382251313673
"512",0.948812620270148
"513",0.746096791013109
"514",0.691294583469503
"515",0.952281003215105
"516",0.909665383218049
"517",0.662444383544819
"518",0.499860814488775
"519",0.50420328044596
"520",0.65789966706044
"521",0.832552546808902
"522",0.756917618585324
"523",1.0182536142163
"524",1.01594371365352
"525",0.81925507056216
"526",0.874100233646149
"527",0.950180207755282
"528",0.876836237013424
"529",0.942381610466315
"530",1.10524039843457
"531",1.4533159629137
"532",1.47768714479584
"533",1.20543453635555
"534",1.18934726423808
"535",1.09675881882198
"536",1.23552505698075
"537",0.803674847880951
"538",0.848212823623677
"539",0.920426736088893
"540",1.34375610879933
"541",1.24133085184042
"542",1.2455029746353
"543",1.42218006927133
"544",1.44146610078885
"545",1.27785527180069
"546",1.39232907159637
"547",1.62437711818834
"548",1.51790907049173
"549",1.25376513329014
"550",0.939318070344522
"551",1.12526291309881
"552",0.968404872117086
"553",0.832195387593758
"554",0.798079257768618
"555",0.870646240877066
"556",0.877857797872287
"557",1.18923003418962
"558",1.33261425337562
"559",1.07904728813559
"560",1.12613300651758
"561",1.23805947262931
"562",0.7359835045898
"563",1.01650601273504
"564",0.95903571364067
"565",1.1840714849041
"566",1.37627761635553
"567",1.40304409507422
"568",1.25113801908346
"569",1.38539145152147
"570",1.46858110283723
"571",1.14675948531765
"572",1.23596249644463
"573",1.19964745892327
"574",1.25000553287945
"575",1.38393598942802
"576",1.62584587022786
"577",1.51795400073008
"578",1.18529490247076
"579",1.08493786523525
"580",0.922072557765
"581",0.895342726566011
"582",0.952407847292676
"583",0.908751632494692
"584",1.07168139021867
"585",1.00479649608963
"586",0.927142116274742
"587",0.910993636703018
"588",0.537603495530607
"589",0.680643508589435
"590",0.583311593338036
"591",0.579191487313933
"592",0.76880885105725
"593",0.896059486916801
"594",0.601370261366341
"595",0.533184754370175
"596",0.631789353831772
"597",0.852975327924628
"598",0.952515446504271
"599",0.765109245234077
"600",0.712168622949543
"601",0.862368064852083
"602",1.33668180458363
"603",0.965782571363369
"604",0.846725637442954
"605",0.823107517287395
"606",0.878463844018048
"607",1.13787011301943
"608",0.821810452487148
"609",0.988039215437838
"610",1.08995321149691
"611",1.29445313727375
"612",0.76994782540191
"613",1.07763978468056
"614",0.920613749998445
"615",0.937722666638241
"616",1.08629782046723
"617",0.906483806469791
"618",1.03719385582632
"619",1.44313348361022
"620",1.07720680370556
"621",1.08545679805517
"622",0.885917513075712
"623",0.813217769092414
"624",1.07000401318668
"625",0.815851493212407
"626",0.906958573508347
"627",0.910042926337074
"628",0.929634300720669
"629",1.2732697914659
"630",1.36155445473715
"631",1.14293696299058
"632",1.19294048586894
"633",1.05274259819158
"634",1.19351718083073
"635",1.13126046383894
"636",1.22910208459037
"637",0.957272444389383
"638",1.28704411704054
"639",0.991501615171541
"640",0.921546786989932
"641",0.994453433683785
"642",1.32444361814496
"643",1.10569239915702
"644",0.953109441535233
"645",0.801468201190557
"646",0.761808061195757
"647",0.746980704231387
"648",0.923151688464315
"649",1.24601533293619
"650",1.36529701157686
"651",1.09461926181045
"652",0.921806520562149
"653",1.07977196248633
"654",1.05219991721908
"655",1.15546538181123
"656",0.983317181433119
"657",1.02515478415356
"658",0.922343168301912
"659",1.1388987853276
"660",1.42342432497313
"661",1.02222157580375
"662",1.12581280264175
"663",1.05709062733324
"664",1.37850246832539
"665",0.889962842136776
"666",0.828542585827955
"667",0.952283258155111
"668",1.24963068411573
"669",1.18830432708033
"670",0.947050345685001
"671",1.06983592186777
"672",1.17337636220047
"673",1.12668312465588
"674",1.23862171637361
"675",1.62987891438782
"676",0.904989839534482
"677",0.915312539362009
"678",0.976352456495733
"679",0.743817969786862
"680",0.680931357149295
"681",0.768401045238625
"682",0.916007197762811
"683",0.839681496063664
"684",1.28635749539528
"685",0.723837824382351
"686",0.750167298604684
"687",0.619421569605241
"688",0.891785273217722
"689",1.13426020509563
"690",0.577501880481232
"691",0.885016132567577
"692",0.778849600494775
"693",1.10097967442967
"694",1.2664927554916
"695",0.943813082748621
"696",0.934162432646123
"697",1.00839587436756
"698",1.05709122644513
"699",1.42959587449713
"700",0.939528502108097
"701",1.04425089652571
"702",1.32519871741659
"703",1.08631787978847
"704",1.16685352059369
"705",0.904855440845641
"706",0.884105666039817
"707",0.814635118158763
"708",0.909794625423756
"709",1.16249405508283
"710",0.88649162786205
"711",0.798277502457602
"712",1.04624403348115
"713",1.11306253851932
"714",1.43751778140304
"715",1.07954569424131
"716",1.26802056514772
"717",1.12907961873058
"718",0.891937712659186
"719",0.989145052747948
"720",1.18209147112654
"721",1.03684082719715
"722",1.19735844160932
"723",0.955751687965741
"724",0.932441144893298
"725",0.930356836550834
"726",1.0187424600904
"727",1.02179985560049
"728",1.16026265299182
"729",0.967385348946779
"730",0.759029461138993
"731",0.684591977169577
"732",0.692488870600183
"733",0.811459134093228
"734",1.08034753569675
"735",1.1230286175968
"736",0.950034602033843
"737",1.02540348155708
"738",1.13027346998037
"739",0.967966945883862
"740",1.17016182315355
"741",1.06429063039868
"742",1.17146781353391
"743",0.930806581928637
"744",0.937306466184985
"745",1.52173715228905
"746",0.872480594811073
"747",0.941366951332606
"748",0.947648350072832
"749",1.04126274848739
"750",1.1089871515681
"751",1.30997126969661
"752",0.820790957896004
"753",0.824028772496006
"754",0.891488788720355
"755",0.919538353731034
"756",1.11132201187136
"757",1.21228131525604
"758",1.17576331447521
"759",1.1892625669963
"760",1.07627989717838
"761",0.869111322798437
"762",0.900613660285885
"763",0.736626741204695
"764",0.947383189314333
"765",0.848044930021203
"766",0.638479332779047
"767",0.749139619470021
"768",0.976399688806237
"769",0.798744185596989
"770",0.961748193670975
"771",0.831564308866792
"772",0.919098086934438
"773",0.908224060522266
"774",1.04238923519183
"775",0.861453248595517
"776",0.810500272305344
"777",0.84755547374763
"778",1.09955902885556
"779",0.917928605520716
"780",0.970126096276773
"781",0.798803751234651
"782",1.42681690009533
"783",1.39558115478852
"784",1.3330275709405
"785",1.48818093017341
"786",1.4536608574516
"787",1.42443434016205
"788",1.36577878602292
"789",1.23857358532763
"790",1.18002260473203
"791",1.32937852394758
"792",1.01268652988327
"793",1.3060041119015
"794",1.07798243005044
"795",1.30863199578851
"796",1.36445505926669
"797",1.03351470329416
"798",0.694992399631625
"799",1.34503614972821
"800",1.19781036756234
"801",1.08094936782207
"802",0.842655416067375
"803",0.833213458291123
"804",0.938437237522623
"805",0.794790423760312
"806",0.895438850854881
"807",0.704239594636464
"808",1.17454353031009
"809",1.04581968852765
"810",1.11894477233538
"811",0.972619646154815
"812",0.734240249498487
"813",0.820061378678151
"814",0.942632698036571
"815",0.971219512437365
"816",0.927257208146947
"817",0.943193229906457
"818",1.05754099906557
"819",0.944660832384307
"820",1.17555364480638
"821",1.07339223221776
"822",0.983419259224831
"823",1.02559536371456
"824",1.02135181107889
"825",0.784131180035457
"826",0.764237857803367
"827",0.773609334085827
"828",1.23110613681983
"829",1.16136009257021
"830",1.21191917021473
"831",1.49648049544804
"832",1.03934077658762
"833",1.07278950758025
"834",0.967343703127124
"835",1.49312694779454
"836",1.21417475927737
"837",1.59887149017299
"838",1.47077249832239
"839",1.02541561252329
"840",1.14581150845933
"841",1.43855483924439
"842",0.993874920464842
"843",1.0117203889795
"844",0.801639447604818
"845",0.952427610737501
"846",1.00624705452126
"847",0.924626818269954
"848",1.13430333857925
"849",1.11167807151144
"850",0.68510107698428
"851",0.862703694911829
"852",1.10094370003717
"853",1.21737065962759
"854",1.07379845801518
"855",0.967998168995869
"856",0.878856772305873
"857",0.822683260550031
"858",0.884403668268077
"859",0.951563457981343
"860",0.938741772090751
"861",0.992528512756437
"862",0.897154452458001
"863",0.813857643349737
"864",0.887679017928396
"865",0.722190597885133
"866",0.910869105414977
"867",0.896870415776724
"868",0.835018207652712
"869",0.868350768845628
"870",0.798430327525885
"871",1.10008823714373
"872",1.34968406126717
"873",0.976957737574572
"874",0.947267751405391
"875",1.08950196028979
"876",1.02270609012372
"877",0.777777329782852
"878",0.955042964551051
"879",0.912876091362239
"880",1.0828958499524
"881",1.06522401484206
"882",0.896873192392692
"883",1.09845640125123
"884",0.73856421986904
"885",0.893481622884929
"886",0.927472785942239
"887",1.06864145298153
"888",0.996953408197894
"889",0.860427275002299
"890",0.724800486363345
"891",0.844698586693583
"892",1.2583126389337
"893",1.07522357386428
"894",0.847813161532798
"895",0.95328622983709
"896",1.03468693011425
"897",0.914254966221645
"898",1.04715271309698
"899",0.980124533450099
"900",0.897278708261307
"901",1.10303021247232
"902",0.97873849432345
"903",0.677490144962846
"904",0.580763154414018
"905",0.666327054720708
"906",0.822621989465357
"907",1.02678400092511
"908",1.1784458521776
"909",0.952974232567996
"910",0.96741936983547
"911",0.939036758669009
"912",0.824541460349806
"913",1.03832495078044
"914",0.899647407707756
"915",0.85484131391035
"916",0.963140045439083
"917",0.971544134109408
"918",1.25629023484175
"919",1.30061512354433
"920",1.32124795204944
"921",1.23809917466588
"922",1.1618758509235
"923",1.28702294256382
"924",1.71438335548427
"925",1.12973935945347
"926",1.21463133979192
"927",1.10691874085793
"928",1.00128883621142
"929",1.49337820362448
"930",1.06252799492188
"931",0.892824599992203
"932",1.18836491023251
"933",1.20078062712815
"934",1.30682344005169
"935",1.24411400545973
"936",1.00389735890464
"937",0.769115058565263
"938",0.812370777336523
"939",0.989672525340603
"940",0.918854734232332
"941",0.826744739077481
"942",0.735897338995503
"943",1.0166471100003
"944",0.879373311889675
"945",0.831371174775119
"946",1.06477984341792
"947",0.771435412705489
"948",0.954239666089914
"949",1.1377761039768
"950",1.04157222281281
"951",0.831309087370062
"952",0.727261510704083
"953",0.873993212653449
"954",0.673814488986841
"955",0.709747433668298
"956",1.00135032761535
"957",1.17565777101237
"958",0.862677586125445
"959",0.862457624853968
"960",0.803271441108696
"961",0.894352771657475
"962",0.78697506619764
"963",0.894690598396681
"964",0.918030391395822
"965",0.881194540190687
"966",1.08393993082754
"967",1.00971314392209
"968",0.839344412140532
"969",0.830491488839022
"970",1.11676360399856
"971",0.89866013931404
"972",1.05362635841038
"973",0.989194558959345
"974",0.843184849934027
"975",0.854359491199562
"976",0.745272575828706
"977",0.651493424048104
"978",0.839650743935527
"979",0.871199212878954
"980",0.97088693606614
"981",1.1818123921232
"982",1.73191605405898
"983",1.08559012323482
"984",1.66260954611927
"985",1.37073648231062
"986",1.23073572768205
"987",1.79076512204599
"988",1.60121518616319
"989",1.61431450667984
"990",1.27960091690373
"991",1.28725012907426
"992",1.39673161264922
"993",1.32982393962886
"994",1.26319733731794
"995",1.32427145785332
"996",1.02449859219498
"997",1.23663190538095
"998",1.40398976280327
"999",1.167898854721
"1000",1.40666674075911
"1001",1.11533166870693
"1002",0.953186441272155
"1003",0.751492926414657
"1004",0.903699501387651
"1005",0.84566241944392
"1006",1.08047135509661
"1007",1.01542594177851
"1008",0.708502403675699
"1009",0.75301011659132
"1010",0.801979967306013
"1011",1.04636187463145
"1012",0.894725120431381
"1013",0.806918831118981
"1014",0.721227018029574
"1015",0.801895360471114
"1016",0.628713544583298
"1017",0.706105225601537
"1018",0.793876616160149
"1019",1.15040820264107
"1020",0.969315398285878
"1021",0.775705633227748
"1022",0.735647299818756
"1023",0.679078394373094
"1024",0.693126332233347
"1025",0.829769243509296
"1026",1.09781057531639
"1027",1.10153859932741
"1028",0.980646214470228
"1029",1.31787430851011
"1030",1.32952341611583
"1031",1.20600668049733
"1032",1.50170314268707
"1033",1.41199633696002
"1034",1.09431534735718
"1035",1.09150758473463
"1036",0.99571713193256
"1037",1.06184420451422
"1038",0.887181628144643
"1039",0.853706909981298
"1040",0.821639735078161
"1041",0.703454907226847
"1042",0.573682322884739
"1043",1.00488892601542
"1044",1.06927777525942
"1045",0.773888255368549
"1046",0.771013601347639
"1047",1.08591678828162
"1048",0.743135137515643
"1049",1.12754097362495
"1050",0.963520152308526
"1051",1.24033112525205
"1052",1.08452619220964
"1053",1.27384055402553
"1054",1.3671835978932
"1055",1.28413421766431
"1056",1.02917673978496
"1057",1.11269697666037
"1058",1.14542267235191
"1059",1.15839786333545
"1060",0.897005476091829
"1061",1.06764556305061
"1062",0.846335285461726
"1063",0.958876350086713
"1064",0.990558598710555
"1065",1.25471263974367
"1066",0.942075923249596
"1067",0.930471159239141
"1068",0.960206185877227
"1069",1.23209841882801
"1070",1.28427326180473
"1071",1.00092575392115
"1072",1.10843549904211
"1073",1.25429607177027
"1074",1.21628371668489
"1075",1.30193907364088
"1076",1.11495724946858
"1077",1.1279740710502
"1078",1.31738820569875
"1079",1.60101252521962
"1080",1.70404827157538
"1081",1.00784673646183
"1082",1.01278307982493
"1083",1.07205821580933
"1084",0.907454881178862
"1085",0.778121068655564
"1086",1.02126544019419
"1087",1.11985087711929
"1088",1.4032333109981
"1089",0.848201434123265
"1090",1.02503758073518
"1091",1.30568232398792
"1092",1.19695118191659
"1093",1.16971513286099
"1094",0.927506017600595
"1095",1.13362322178246
"1096",1.11045080944762
"1097",1.21466476231292
"1098",1.08439380330272
"1099",1.59602136978339
"1100",0.852909883883825
"1101",0.963393317854307
"1102",0.85592245496808
"1103",0.999291532229941
"1104",0.857521330787498
"1105",1.05682327811117
"1106",0.972627702219987
"1107",0.840803292610344
"1108",1.26561198046237
"1109",1.1548049148122
"1110",1.47029555602293
"1111",1.08660925234728
"1112",1.25261996444915
"1113",0.910822340549599
"1114",1.44237976828883
"1115",1.36257573072023
"1116",1.05136009937078
"1117",1.33948950281592
"1118",1.49971542024331
"1119",1.24131900732745
"1120",1.18096185343682
"1121",1.39248863372846
"1122",1.32415927305293
"1123",1.07289331279764
"1124",1.24705949124534
"1125",0.953652406468917
"1126",0.84020727021488
"1127",1.03806510504237
"1128",0.968366417482025
"1129",1.54856620243807
"1130",0.823602919002993
"1131",1.19474090925943
"1132",1.09581553076874
"1133",1.18805194802978
"1134",1.34516993534061
"1135",1.40747118149367
"1136",1.45527328032121
"1137",1.52598443966919
"1138",1.10471505233014
"1139",1.47962162385938
"1140",1.12390176908179
"1141",1.00520336302822
"1142",1.20771606515014
"1143",1.05729296012389
"1144",1.20002744637934
"1145",1.0627037963993
"1146",0.981718969686383
"1147",0.989985418431128
"1148",0.808776646625259
"1149",0.814629173357304
"1150",1.0416609174134
"1151",1.3857412310531
"1152",1.40769268161292
"1153",1.21879581168621
"1154",1.22517027388876
"1155",0.972132812821693
"1156",0.962389805007726
"1157",0.938493777413407
"1158",1.17771837935097
"1159",1.16634662326794
"1160",1.57570119772895
"1161",1.76477225089263
"1162",1.28559872984768
"1163",1.15084302265412
"1164",1.58151718451362
"1165",1.45469038950281
"1166",1.41251875165076
"1167",1.34021190370213
"1168",1.36065051271658
"1169",1.23255216841418
"1170",1.48085663476273
"1171",1.29467822129494
"1172",1.36746583450775
"1173",1.53234026663203
"1174",1.0557593143915
"1175",0.926459216341204
"1176",1.0450605736949
"1177",1.29538902033811
"1178",1.44160879297953
"1179",1.6637744727045
"1180",2.00937070471404
"1181",1.55206906855616
"1182",1.11111078247465
"1183",0.895021293647493
"1184",1.1183561090024
"1185",1.28519701856477
"1186",1.0916614498115
"1187",1.07609120254036
"1188",1.28629227149949
"1189",1.16366890126218
"1190",1.33821946412418
"1191",1.12658376752811
"1192",0.97671753531763
"1193",1.31595448867402
"1194",0.828560315270155
"1195",1.01423276687765
"1196",0.98896871249783
"1197",0.960335208702844
"1198",1.05289890504332
"1199",0.9215216497259
"1200",0.72371910441759
"1201",0.697057945497681
"1202",0.815254873739283
"1203",0.881260682239682
"1204",1.27949963360149
"1205",1.64238159147277
"1206",1.33568679935685
"1207",1.76268682507292
"1208",1.60597325072713
"1209",1.11169269884521
"1210",1.31611982490181
"1211",1.01179678910458
"1212",1.07788830062503
"1213",0.94792527354274
"1214",1.01697595690424
"1215",1.16004867888068
"1216",0.925994093914974
"1217",0.971594070592049
"1218",0.901658057561915
"1219",0.701252787588953
"1220",0.7390071835111
"1221",0.679217773779236
"1222",0.720696396103024
"1223",1.10863752016125
"1224",1.07704093842906
"1225",1.25318112636339
"1226",1.00590552386512
"1227",1.59444600794695
"1228",1.91086317835203
"1229",1.09450670858187
"1230",1.26372938904259
"1231",0.879748729159106
"1232",0.99066574804366
"1233",0.881388751600317
"1234",0.787964066955046
"1235",0.940283297870849
"1236",1.28593260482136
"1237",1.47422893998739
"1238",1.23995303915555
"1239",1.27471627828359
"1240",0.977986923150362
"1241",1.28511334478527
"1242",1.34950572462813
"1243",1.35107704616418
"1244",1.71383951128949
"1245",1.30135761667635
"1246",1.46824028103939
"1247",1.4762914672733
"1248",1.64072556714072
